Ticker,volume,volumeAvg,openPrice,closePrice,highPrice,lowPrice,unixTimestamp,numTransactions
OCG,16390.4,3.445,3.5,3.51,3.55,3.3,2023-02-16,221.0
JIRE,375232.0,54.7161,54.37,54.42,54.853,54.31,2023-02-16,169.0
APPN,1025376.0,45.1561,43.13,44.86,45.9212,42.69,2023-02-16,22852.0
ASAI,440712.0,18.0007,17.93,18.21,18.266,17.71,2023-02-16,5594.0
EVH,974325.0,33.6613,32.92,33.18,34.28,32.75,2023-02-16,9596.0
SLX,26064.0,68.1115,66.78,68.03,68.58,66.78,2023-02-16,496.0
SB,720451.0,3.2641999999999998,3.2,3.3,3.33,3.2,2023-02-16,3292.0
NLYpG,52916.0,24.5635,24.4,24.705,24.75,24.39,2023-02-16,216.0
SPYX,159670.0,33.3181,33.17,33.11,33.49,33.0917,2023-02-16,1555.0
VAL.WS,12849.0,14.6357,14.5,14.6735,14.7024,14.2,2023-02-16,89.0
PRIFpK,350.0,21.2072,21.35,21.15,21.35,21.15,2023-02-16,5.0
DOCU,8938456.0,67.2482,63.7,66.65,69.45,63.0,2023-02-16,112347.0
VCSA,51416.55,32.328,32.8,30.8,34.3,30.6,2023-02-16,4334.0
STRC,65338.5,3.5574,3.525,3.495,3.84,3.36,2023-02-16,1518.0
CATY,342899.0,44.4029,44.28,44.36,44.75,43.89,2023-02-16,6657.0
ILCV,26136.0,65.9782,65.82,65.69,66.2,65.5408,2023-02-16,174.0
MASI,209791.0,165.6975,166.1,164.9,167.6243,164.67,2023-02-16,7871.0
NOVA,2462561.0,18.1721,18.05,17.79,18.9301,17.74,2023-02-16,27892.0
OBOR,476.0,23.0278,23.01,23.1052,23.1052,23.01,2023-02-16,10.0
AGNCO,23770.0,22.2972,22.3,22.15,22.39,22.15,2023-02-16,348.0
NCLH,12813912.0,17.8263,17.86,17.8,18.03,17.605,2023-02-16,72277.0
XPER,230609.0,10.333,10.3,10.34,10.4559,10.11,2023-02-16,2939.0
INFY,6542078.0,19.1681,19.11,19.12,19.285,19.07,2023-02-16,33655.0
INNV,29132.0,7.7243,7.5600000000000005,7.72,7.867,7.5600000000000005,2023-02-16,595.0
PW,30820.0,4.8836,4.52,4.85,5.1,4.52,2023-02-16,296.0
PTN,185105.0,2.9718,2.99,2.89,3.2234,2.74,2023-02-16,1716.0
PI,366338.0,132.0403,131.31,131.94,134.575,129.24,2023-02-16,9836.0
APAM,321188.0,36.1074,35.42,36.03,36.63,35.35,2023-02-16,5406.0
WPP,73235.0,60.4221,59.87,60.35,60.85,59.8,2023-02-16,1507.0
BKAG,42643.0,41.9609,42.01,41.89,42.02,41.89,2023-02-16,142.0
HPQ,3514197.0,30.3131,30.22,30.27,30.57,30.1,2023-02-16,33870.0
GME,3835846.0,21.6722,21.25,21.6,22.42,20.85,2023-02-16,39500.0
MPLX,4212274.0,35.1804,35.0,35.12,35.365,34.8372,2023-02-16,14406.0
IVCP,201.0,10.2499,10.25,10.25,10.25,10.25,2023-02-16,2.0
OGS,355636.0,81.2536,79.9,81.31,81.98,79.25,2023-02-16,8011.0
MPU,33803.0,1.6094,1.54,1.6028,1.6600000000000001,1.54,2023-02-16,205.0
VRE,365047.0,16.4594,16.22,16.47,16.595,16.09,2023-02-16,3178.0
AOK,81068.0,34.6368,34.61,34.55,34.7158,34.5338,2023-02-16,582.0
CMREpD,6080.0,25.5833,25.79,25.36,25.79,25.231,2023-02-16,32.0
HP,928376.0,44.5044,43.83,44.35,45.1,43.73,2023-02-16,14559.0
TKAT,343519.0,1.0627,1.05,1.1,1.11,0.9999,2023-02-16,947.0
GLOB,756020.0,163.8694,160.3,162.0,168.39,159.7,2023-02-16,14741.0
CMAX,23300.6,121.749,126.6,121.2,128.4,120.6,2023-02-16,1937.0
QQQ,58691130.0,306.0127,304.38,303.3,308.43,303.15,2023-02-16,427603.0
RCL,3212931.0,74.2904,74.99,73.9,75.08,73.57,2023-02-16,41011.0
WDIV,11502.0,61.1151,60.73,61.0259,61.35,60.7,2023-02-16,213.0
TNPpE,4361.0,24.9361,24.88,25.0,25.0,24.88,2023-02-16,30.0
CTS,81158.0,44.8176,44.37,44.69,45.13,44.37,2023-02-16,2356.0
GS,1947985.0,371.7304,370.75,370.2,374.25,368.8001,2023-02-16,37273.0
DXC,997981.0,29.0634,28.95,28.84,29.42,28.67,2023-02-16,13814.0
LOGI,315758.0,58.4235,58.04,58.11,58.83,57.95,2023-02-16,6374.0
METX,11506.15,5.084,5.2,5.064,5.434,4.868,2023-02-16,732.0
LSCC,2174339.0,90.2383,90.21,89.65,91.63,89.25,2023-02-16,29244.0
FRCpJ,15461.0,20.4886,20.55,20.44,20.55,20.4,2023-02-16,266.0
RYH,3622.0,297.0658,298.2,296.133,298.2,295.4386,2023-02-16,214.0
FM,694847.0,25.3319,25.15,25.34,25.43,25.11,2023-02-16,3697.0
JSCP,26478.0,46.0595,46.05,46.035,46.07,46.0301,2023-02-16,103.0
GNR,173432.0,59.9209,59.12,59.7,60.1882,59.12,2023-02-16,1481.0
STTpD,55679.0,25.1079,25.07,25.1,25.1799,25.01,2023-02-16,829.0
HCTI,9591.8,2.862,3.141,2.887,3.141,2.8,2023-02-16,171.0
OCCI,33014.0,9.7903,9.78,9.7,9.85,9.68,2023-02-16,275.0
ANGI,775090.0,2.7728,2.75,2.75,2.855,2.7,2023-02-16,6545.0
NPFD,74426.0,18.9112,18.85,18.79,19.01,18.79,2023-02-16,374.0
YY,288964.0,34.8535,34.98,34.7,35.5,34.5489,2023-02-16,5170.0
BIPH,4610.0,19.1616,19.37,19.0656,19.37,18.9501,2023-02-16,45.0
HGLB,35116.0,10.1809,10.13,10.22,10.25,10.1,2023-02-16,264.0
NXGN,382398.0,19.1068,19.19,19.05,19.26,18.92,2023-02-16,4976.0
LIND,236046.0,11.3485,11.38,11.14,11.71,10.91,2023-02-16,3666.0
ED,3701442.0,91.144,90.43,91.66,92.2,89.5447,2023-02-16,45491.0
CGSD,53095.0,25.4163,25.41,25.429,25.43,25.38,2023-02-16,317.0
EWP,244236.0,27.3673,27.25,27.36,27.4827,27.24,2023-02-16,2145.0
FLCO,12378.0,21.2151,21.23,21.17,21.24,21.17,2023-02-16,51.0
CANO,59416.82,170.36,166.0,167.0,177.0,165.0,2023-02-16,12735.0
MCK,590057.0,363.9345,363.0,363.75,366.29,360.99,2023-02-16,17938.0
CCU,95153.0,15.7389,15.48,15.77,15.89,15.46,2023-02-16,1944.0
CTMX,1464362.0,2.2943,2.33,2.2800000000000002,2.355,2.245,2023-02-16,5472.0
DAVA,445314.0,82.4554,80.01,81.61,84.23,80.01,2023-02-16,7959.0
MATW,125950.0,39.1039,38.77,39.16,39.31,38.485,2023-02-16,3290.0
BWXT,364778.0,60.6575,59.95,60.38,61.16,59.79,2023-02-16,7426.0
NTGR,158812.0,19.1339,19.04,19.15,19.28,19.0,2023-02-16,3460.0
VORB,438514.0,1.5827,1.6,1.57,1.63,1.54,2023-02-16,2657.0
INFL,238992.0,31.8996,31.65,31.85,32.09,31.65,2023-02-16,860.0
SUSA,112442.0,88.5901,88.21,88.17,89.1479,88.09,2023-02-16,994.0
PMX,119309.0,8.245,8.31,8.25,8.3285,8.18,2023-02-16,494.0
MBWM,33239.0,34.7538,34.72,34.73,35.1299,34.5112,2023-02-16,668.0
OILK,13869.0,44.1335,44.45,43.82,44.45,43.82,2023-02-16,221.0
DEF,9523.0,68.1383,67.86,67.8893,68.3299,67.76,2023-02-16,148.0
PTY,526214.0,13.8629,13.89,13.73,13.98,13.69,2023-02-16,2443.0
CLPR,30582.0,6.8071,6.8,6.8,6.85,6.76,2023-02-16,555.0
TNON,212677.4,20.316,19.0,22.8,23.0,17.4,2023-02-16,11204.0
VQS,116825.0,0.3874,0.38780000000000003,0.371,0.4117,0.36920000000000003,2023-02-16,208.0
BSJN,252008.0,23.5041,23.54,23.52,23.54,23.4,2023-02-16,900.0
FLIY,1261.0,25.5271,25.36,25.5066,25.65,25.36,2023-02-16,9.0
NFGC,124524.0,3.5718,3.5300000000000002,3.58,3.64,3.52,2023-02-16,590.0
DYAI,7380.0,1.5897999999999999,1.6,1.58,1.6097000000000001,1.58,2023-02-16,74.0
IPAY,39903.0,43.7955,43.53,43.41,44.089,43.41,2023-02-16,262.0
PAG,375294.0,147.6162,144.93,147.36,149.4,144.93,2023-02-16,10104.0
CIK,146162.0,2.7394,2.76,2.73,2.76,2.71,2023-02-16,465.0
EQHpA,37235.0,22.1136,22.22,22.01,22.2899,22.0,2023-02-16,504.0
FL,1440747.0,44.6929,44.17,44.42,45.18,43.93,2023-02-16,16503.0
BIZD,235088.0,15.5103,15.36,15.46,15.56,15.33,2023-02-16,1146.0
ENS,218509.0,91.6789,90.67,91.45,92.365,90.67,2023-02-16,5742.0
ADAP,190860.0,1.6896,1.63,1.71,1.72,1.63,2023-02-16,1188.0
OVV,1950459.0,46.9645,47.0,46.72,47.765,46.57,2023-02-16,24531.0
SDP,19138.0,11.7488,11.56,11.6535,11.86,11.56,2023-02-16,67.0
EFSH,76.71,167.71,166.0,166.0,171.5,166.0,2023-02-16,102.0
GUNR,633738.0,44.5317,43.99,44.3,44.72,43.99,2023-02-16,4119.0
SIG,553920.0,77.6505,76.6,77.48,78.57,76.44,2023-02-16,10851.0
TRON,42919.0,10.4002,10.48,10.4,10.48,10.4,2023-02-16,103.0
BSBR,1595064.0,5.6952,5.6,5.75,5.76,5.57,2023-02-16,7060.0
MVF,167245.0,6.9591,7.01,6.9,7.025,6.9,2023-02-16,597.0
PRVB,1161846.0,9.5765,9.47,9.41,9.92,9.37,2023-02-16,11126.0
XLRE,4807223.0,39.7602,39.53,39.81,40.1526,39.26,2023-02-16,24236.0
AMRS,3855272.0,1.5899999999999999,1.54,1.55,1.6600000000000001,1.53,2023-02-16,9762.0
MVRL,1329.0,23.6416,23.41,23.67,23.83,23.41,2023-02-16,48.0
GILT,121977.0,5.8815,5.85,5.8100000000000005,5.95,5.77,2023-02-16,1277.0
SHC,1091356.0,17.3883,16.995,17.27,17.71,16.84,2023-02-16,12567.0
NMTR,73106.0,2.1509,2.21,2.055,2.245,2.04,2023-02-16,591.0
ORCC,1274568.0,13.2052,13.07,13.21,13.26,13.06,2023-02-16,7924.0
DIVB,50089.0,39.1817,39.14,38.99,39.31,38.9409,2023-02-16,448.0
EBACW,26242.0,0.363,0.31,0.38,0.399,0.31,2023-02-16,82.0
POL,12949.62,41.435,39.305,40.94,42.905,39.0,2023-02-16,1219.0
COM,38465.0,29.6881,29.62,29.64,29.7291,29.59,2023-02-16,194.0
DHS,61527.0,88.0697,87.83,87.85,88.4532,87.5,2023-02-16,758.0
MGC,53853.0,142.3147,141.59,141.33,142.92,141.31,2023-02-16,883.0
BLBX,2287.75,2.5368,2.44,2.5608,2.64,2.44,2023-02-16,51.0
VFH,209414.0,89.368,89.32,89.05,89.78,88.94,2023-02-16,2455.0
LGND,69700.0,72.0573,72.43,71.48,74.26,71.47,2023-02-16,2885.0
SPBO,97853.0,28.7408,28.77,28.66,28.81,28.66,2023-02-16,585.0
ALBT,25334.0,3.5839,3.5,3.5008,3.74,3.48,2023-02-16,325.0
BBHY,21044.0,44.415,44.49,44.3583,44.51,44.27,2023-02-16,198.0
WGO,342012.0,66.4295,65.18,66.53,66.94,64.82,2023-02-16,8003.0
EUO,101898.0,29.7982,29.9,29.83,29.932,29.7,2023-02-16,300.0
GLpD,3520.0,19.5576,19.62,19.55,19.62,19.4307,2023-02-16,61.0
SEER,337798.0,4.4759,4.53,4.41,4.61,4.39,2023-02-16,4750.0
QLD,5546277.0,45.3501,44.99,44.67,46.228,44.64,2023-02-16,25154.0
KIE,567936.0,43.7452,43.52,43.66,43.97,43.48,2023-02-16,6943.0
ELAN,5192754.0,13.3229,13.17,13.25,13.49,13.06,2023-02-16,36180.0
ACAH,35139.0,10.1102,10.11,10.12,10.12,10.11,2023-02-16,20.0
IETC,3049.0,45.3774,45.17,45.15,45.65,45.15,2023-02-16,63.0
SPRO,332611.0,1.7425000000000002,1.76,1.72,1.78,1.7101000000000002,2023-02-16,1963.0
FLLA,7852.0,20.8373,20.69,20.9939,21.085,20.62,2023-02-16,68.0
GOL,971108.0,2.3617,2.34,2.35,2.415,2.285,2023-02-16,6198.0
KIM,4524723.0,21.1719,21.01,21.12,21.32,20.9,2023-02-16,34360.0
APYX,78740.0,3.287,3.29,3.24,3.33,3.21,2023-02-16,618.0
FSNB,26559.0,10.138,10.14,10.13,10.14,10.13,2023-02-16,19.0
RETL,495044.0,10.9947,10.93,10.73,11.36,10.56,2023-02-16,2303.0
GLOPpA,7933.0,23.9907,23.96,24.04,24.04,23.9,2023-02-16,65.0
PMD,1393.0,5.5983,5.61,5.57,5.63,5.57,2023-02-16,42.0
WNNR,101.0,10.41,10.41,10.41,10.41,10.41,2023-02-16,2.0
ULCC,887862.0,11.2806,11.36,11.19,11.465,11.155,2023-02-16,9840.0
PSCU,2831.0,57.9125,57.69,57.7209,58.19,57.48,2023-02-16,60.0
AVD,105862.0,20.7489,20.77,20.56,21.0,20.54,2023-02-16,2141.0
IMNM,83033.0,5.5868,5.43,5.62,5.755,5.3198,2023-02-16,588.0
MSpK,53560.0,25.0514,25.13,24.97,25.14,24.97,2023-02-16,589.0
WINT,11185.28,7.155,7.43,7.225,7.485,7.0,2023-02-16,1639.0
AUY,8819061.0,5.4312000000000005,5.39,5.47,5.5,5.32,2023-02-16,13918.0
HBANP,24493.0,19.8599,19.94,19.86,19.9509,19.79,2023-02-16,302.0
LUNRW,3406974.0,0.396,0.3013,0.4768,0.49,0.3013,2023-02-16,7384.0
QQQX,143251.0,23.6751,23.69,23.495,23.86,23.49,2023-02-16,1174.0
KTCC,47065.0,6.9235,6.93,6.98,7.14,6.7667,2023-02-16,316.0
CMBM,226665.0,22.1154,21.45,21.47,22.87,21.2632,2023-02-16,4068.0
TIPT,54700.0,16.1675,16.2,16.11,16.25,16.0,2023-02-16,1101.0
TEF,966868.0,4.0302,4.03,4.02,4.045,4.015,2023-02-16,2744.0
IINNW,1909.0,0.2755,0.35000000000000003,0.2543,0.35000000000000003,0.22060000000000002,2023-02-16,19.0
SDPI,41630.0,0.9817,0.9747,0.9844,0.9879,0.9747,2023-02-16,141.0
CMP,312895.0,40.6502,39.45,40.77,41.15,39.23,2023-02-16,7775.0
WKSP,29763.0,1.5505,1.56,1.5550000000000002,1.5775000000000001,1.5101,2023-02-16,147.0
BORR,2447470.0,7.1114,6.79,7.15,7.305,6.76,2023-02-16,15747.0
FCEF,12825.0,20.3533,20.46,20.3,20.46,20.21,2023-02-16,67.0
CWI,465377.0,25.7648,25.64,25.72,25.86,25.59,2023-02-16,1901.0
MARB,112176.0,20.1192,20.12,20.11,20.16,20.0855,2023-02-16,162.0
MEME,301.0,33.905,34.2,33.1145,34.6,33.05,2023-02-16,48.0
AIRC,724745.0,39.38,39.03,39.3,39.73,38.88,2023-02-16,10089.0
IRON,58580.0,23.7351,23.36,23.86,24.0,23.01,2023-02-16,1033.0
LILAK,1122301.0,8.9345,8.72,9.03,9.085,8.67,2023-02-16,13319.0
CII,109125.0,18.4693,18.5,18.38,18.57,18.35,2023-02-16,597.0
DCT,2551178.0,18.8395,18.82,18.85,18.85,18.82,2023-02-16,4629.0
IGEB,34409.0,43.9541,43.99,43.915,44.06,43.9,2023-02-16,144.0
HWM,2836630.0,43.2073,42.97,42.95,43.83,42.835,2023-02-16,29422.0
NXC,8544.0,14.3672,14.69,14.31,14.69,14.31,2023-02-16,25.0
FTI,2947148.0,14.077,14.06,14.01,14.295,13.935,2023-02-16,23867.0
AIQ,19071.0,23.7797,23.64,23.61,23.93,23.57,2023-02-16,229.0
IBHC,29243.0,23.5615,23.58,23.57,23.58,23.5,2023-02-16,127.0
RNAZ,4862.0038,419.2,421.68,403.44,428.8,397.6,2023-02-16,14311.0
FYBR,2275256.0,28.3272,28.28,28.42,28.66,27.92,2023-02-16,18533.0
CXE,64803.0,3.5978,3.64,3.59,3.64,3.59,2023-02-16,388.0
JRO,92071.0,8.5233,8.55,8.49,8.55,8.48,2023-02-16,399.0
RGT,2134.0,9.7802,9.71,9.76,9.82,9.71,2023-02-16,27.0
IDOG,13985.0,27.5498,27.38,27.53,27.662,27.38,2023-02-16,99.0
AFGB,12788.0,24.9612,25.0,24.85,25.0715,24.8101,2023-02-16,190.0
AMPY,272138.0,8.4501,8.45,8.36,8.6125,8.32,2023-02-16,2925.0
KLXE,198388.0,13.3301,13.47,13.2,13.7,13.14,2023-02-16,3487.0
RLMD,226511.0,3.5819,3.76,3.56,3.76,3.5300000000000002,2023-02-16,2864.0
EDOW,36318.0,29.9459,29.87,29.84,30.1008,29.76,2023-02-16,212.0
ZIP,695004.0,23.697400000000002,23.23,23.6,24.04,23.06,2023-02-16,9782.0
BLMN,3738350.0,27.0489,25.5,26.92,27.9421,25.29,2023-02-16,40595.0
HBAN,8596468.0,15.3246,15.27,15.34,15.42,15.185,2023-02-16,35235.0
KOLD,1703789.0,62.7675,60.3,64.06,65.6744,60.0,2023-02-16,19225.0
SAMG,18027.0,19.4272,19.13,19.29,19.78,19.13,2023-02-16,364.0
BITI,2261700.0,25.7658,26.14,25.91,26.2293,25.179,2023-02-16,9532.0
MERpK,71097.0,25.4298,25.45,25.4227,25.49,25.4,2023-02-16,167.0
EWU,1046199.0,32.6821,32.52,32.65,32.845,32.48,2023-02-16,5226.0
NGD,4469547.0,0.9392,0.9500000000000001,0.9622,0.973,0.9,2023-02-16,12155.0
PAWZ,7374.0,53.8296,53.68,53.56,54.225,53.39,2023-02-16,114.0
AKA,1899.25,18.9624,18.96,18.96,19.8,18.7308,2023-02-16,403.0
BBSA,12279.0,47.1031,47.07,47.0699,47.11,47.06,2023-02-16,24.0
DGL,10488.0,51.213,51.02,51.1701,51.36,50.93,2023-02-16,50.0
WAVE,8273.0,3.5538,3.49,3.5000999999999998,3.7,3.48,2023-02-16,69.0
PARR,491726.0,27.8269,27.91,27.47,28.19,27.47,2023-02-16,7367.0
GDXJ,4666903.0,34.6806,34.59,34.69,35.15,34.09,2023-02-16,38175.0
MSEX,56510.0,84.7445,85.02,84.48,85.39,84.042,2023-02-16,1885.0
EMO,43241.0,31.4327,31.39,31.26,31.655,31.0969,2023-02-16,389.0
HVT,82623.0,36.0914,35.78,36.14,36.3085,35.64,2023-02-16,2798.0
PGHY,40763.0,19.5456,19.65,19.51,19.65,19.5,2023-02-16,299.0
DFIV,533060.0,33.0973,32.87,33.03,33.22,32.84,2023-02-16,1843.0
ALEC,439577.0,9.5404,9.35,9.54,9.76,9.32,2023-02-16,4595.0
POWWP,2276.0,25.5232,25.75,25.45,25.75,25.45,2023-02-16,34.0
IVDA,3537951.0,1.8195999999999999,2.39,1.81,2.44,1.31,2023-02-16,8675.0
DO,1268801.0,12.5929,12.18,12.52,12.8368,12.17,2023-02-16,11075.0
MEIP,27205.4,6.312,6.15,6.198,6.598,5.914,2023-02-16,740.0
PLMR,237686.0,53.7072,52.51,53.38,55.07,50.055,2023-02-16,6183.0
CRVS,32289.0,0.7716000000000001,0.8,0.755,0.8,0.7501,2023-02-16,143.0
KBNT,11675.0,1.0302,1.01,1.03,1.0424,1.01,2023-02-16,106.0
MKUL,77840.0,2.9787,2.81,2.93,3.08,2.81,2023-02-16,441.0
MSBIP,6659.0,26.4046,26.35,26.39,26.6,26.29,2023-02-16,72.0
LABD,8215580.0,15.508,15.46,15.75,15.9,15.11,2023-02-16,31836.0
DFSB,23132.0,50.9699,51.0,50.94,51.0235,50.93,2023-02-16,170.0
TTC,768167.0,113.8814,111.87,113.91,114.41,111.835,2023-02-16,12801.0
TWKS,250443.0,10.2316,10.29,10.11,10.43,10.11,2023-02-16,3728.0
WDFC,56446.0,175.6946,175.73,175.0,177.12,173.62,2023-02-16,2587.0
XSLV,17316.0,47.0581,46.79,47.0728,47.2899,46.7,2023-02-16,204.0
NGL,1303808.0,2.8153,2.83,2.75,2.98,2.74,2023-02-16,4211.0
MNPR,11906.0,3.6809000000000003,3.75,3.58,3.8200000000000003,3.5169,2023-02-16,130.0
AME,609380.0,144.7902,144.4,144.55,145.5,144.34,2023-02-16,13675.0
CLM,1026146.0,8.1402,8.11,8.12,8.21,8.0603,2023-02-16,4090.0
KB,294427.0,38.8343,39.02,38.75,39.16,38.51,2023-02-16,4143.0
ENZ,17055.0,1.2684,1.25,1.28,1.2850000000000001,1.24,2023-02-16,126.0
EL,1191431.0,250.2991,249.73,249.53,252.645,248.62,2023-02-16,25816.0
WEC,1005917.0,91.4261,91.0,91.61,91.91,89.9726,2023-02-16,19379.0
SKIN,4900192.0,12.2963,12.83,12.09,12.9,11.76,2023-02-16,40307.0
EMLC,1451429.0,24.5505,24.51,24.56,24.615,24.46,2023-02-16,6559.0
FpC,82016.0,23.8768,24.07,23.72,24.11,23.72,2023-02-16,840.0
AZN,4774472.0,68.1167,67.84,67.95,68.67,67.68,2023-02-16,44791.0
JETS,3432977.0,20.0381,20.09,19.96,20.15,19.9,2023-02-16,17430.0
FAX,1112903.0,2.8091,2.85,2.8,2.85,2.76,2023-02-16,2345.0
AB,392213.0,41.3384,41.9,40.85,41.98,40.83,2023-02-16,3383.0
DTC,70475.0,4.2546,4.25,4.21,4.35,4.18,2023-02-16,1054.0
XHE,16219.0,96.2724,95.03,95.52,96.77,95.03,2023-02-16,377.0
STAF,34499.0,2.2046,2.2800000000000002,2.2,2.29,2.12,2023-02-16,329.0
EWG,3973398.0,28.0832,27.9,28.05,28.22,27.85,2023-02-16,8887.0
BKR,4898764.0,32.4776,32.39,32.26,32.9,32.18,2023-02-16,46158.0
FLC,28624.0,17.5384,17.63,17.46,17.63,17.3801,2023-02-16,174.0
AHLpD,4120.0,21.7769,21.8,21.8,21.85,21.7066,2023-02-16,522.0
CGC,698527.3,24.803,23.6,24.4,25.4,23.4,2023-02-16,16384.0
SBNYP,72916.0,17.9672,18.1,17.78,18.2,17.75,2023-02-16,550.0
LITB,20136.0,1.1804000000000001,1.2,1.17,1.23,1.16,2023-02-16,198.0
THCX,3662.4,26.917,27.2,26.7,27.4,26.5,2023-02-16,340.0
UMDD,16415.0,22.9716,22.95,22.9511,23.5,22.51,2023-02-16,113.0
GROM,34446.7,25.902,26.4,26.2,26.75,25.2,2023-02-16,2426.0
ENLV,27580.0,4.0634,4.07,4.11,4.2675,3.9764,2023-02-16,189.0
IDU,29825.0,83.618,83.47,83.54,83.87,82.74,2023-02-16,319.0
CVLT,251342.0,62.993,62.87,62.84,63.435,62.55,2023-02-16,5902.0
OLP,47395.0,23.4523,23.15,23.55,23.84,23.1,2023-02-16,697.0
DXYN,40558.0,0.9907,0.9675,0.9912500000000001,1.03,0.9520000000000001,2023-02-16,183.0
SKYX,165385.0,3.1767,3.1,3.22,3.3085,3.06,2023-02-16,1648.0
SONM,58772.0,0.47850000000000004,0.48,0.48,0.5,0.47000000000000003,2023-02-16,148.0
VRA,228510.0,5.668,5.63,5.68,5.74,5.57,2023-02-16,2612.0
EFIV,103768.0,39.3962,39.11,39.12,39.54,39.09,2023-02-16,618.0
WSBF,103026.0,15.9679,15.96,15.91,16.115,15.885,2023-02-16,1682.0
WHF,38699.0,13.3967,13.39,13.47,13.58,13.33,2023-02-16,427.0
ADSE,138316.0,3.0068,3.0,2.99,3.122,2.89,2023-02-16,363.0
LIT,419715.0,68.8956,68.11,68.61,69.5902,67.6,2023-02-16,7426.0
IAGG,242161.0,48.2144,48.17,48.23,48.28,48.145,2023-02-16,1486.0
THM,63614.0,0.5764,0.5700000000000001,0.5886,0.5903,0.5675,2023-02-16,416.0
SOHU,41642.0,15.6519,15.6,15.63,15.85,15.5,2023-02-16,632.0
CANE,13552.0,10.1961,10.25,10.22,10.25,10.16,2023-02-16,102.0
ARCO,898159.0,8.4852,8.44,8.48,8.6,8.39,2023-02-16,6975.0
WFG,150694.0,81.5147,81.57,81.42,82.44,80.58,2023-02-16,2217.0
SEAS,659473.0,66.2487,65.58,65.56,67.39,65.5,2023-02-16,11106.0
PENN,1336173.0,32.3481,32.08,32.17,32.74,32.0101,2023-02-16,21614.0
GCO,184957.0,47.029,46.9,46.28,48.0,46.28,2023-02-16,4326.0
NMT,18614.0,10.9148,10.94,10.89,11.0,10.86,2023-02-16,92.0
PRI,119093.0,170.8639,169.05,170.5,171.69,168.17,2023-02-16,3949.0
ZEV,39126.35,13.93,13.94,13.348,14.86,13.25,2023-02-16,2388.0
HQH,182666.0,18.7456,18.85,18.67,18.85,18.645,2023-02-16,1353.0
AGLE,4956.48,11.7775,12.25,11.75,12.3725,11.5,2023-02-16,310.0
AAMpB,27228.0,24.7834,24.77,24.795,25.01,24.625,2023-02-16,100.0
EEX,20693.0,3.7439999999999998,3.8,3.74,3.8,3.71,2023-02-16,419.0
MFApB,16211.0,20.0686,20.01,20.07,20.15,19.94,2023-02-16,380.0
WIMI,598208.0,1.3389,1.34,1.28,1.38,1.27,2023-02-16,2237.0
MEAR,177487.0,49.7688,49.71,49.79,49.81,49.71,2023-02-16,758.0
STG,12931.0,10.5924,11.19,10.94,11.19,10.15,2023-02-16,194.0
IXUS,3811839.0,61.9874,61.75,61.96,62.34,61.67,2023-02-16,10275.0
ONVO,884079.0,3.1879,2.73,3.2,3.4,2.51,2023-02-16,4160.0
NUO,25987.0,12.7589,12.85,12.71,12.8775,12.71,2023-02-16,102.0
LVS,3472472.0,56.933,56.28,56.82,57.46,55.93,2023-02-16,38103.0
CPSI,127936.0,30.9807,29.47,31.05,31.62,29.34,2023-02-16,3438.0
FITB,3508990.0,36.7227,36.67,36.66,36.995,36.35,2023-02-16,41347.0
APD,650806.0,281.8882,280.43,280.73,284.27,279.4,2023-02-16,16446.0
MTDR,779344.0,62.8849,63.41,62.03,64.24,61.99,2023-02-16,12845.0
CCSI,66288.0,61.0059,61.21,61.0,62.08,59.5,2023-02-16,2696.0
SPTN,223845.0,31.2245,30.99,31.25,31.47,30.71,2023-02-16,4848.0
CNNE,589824.0,23.7574,24.33,23.43,24.52,23.26,2023-02-16,7034.0
UVV,85431.0,53.283,53.15,53.15,53.6,53.08,2023-02-16,2847.0
TLK,139003.0,24.9085,24.88,24.87,25.03,24.76,2023-02-16,2321.0
MGI,764465.0,10.8543,10.85,10.85,10.87,10.85,2023-02-16,3914.0
PFSW,133350.0,6.999,6.87,7.1,7.15,6.865,2023-02-16,1357.0
SNBR,393857.0,34.493,34.65,33.72,35.87,33.69,2023-02-16,8650.0
YVR,15056.5,1.2192,1.216,1.164,1.2956,1.12,2023-02-16,249.0
DBC,831921.0,24.0701,24.03,24.03,24.16,24.005,2023-02-16,2698.0
SQNS,72807.0,2.8271,2.87,2.7800000000000002,2.98,2.75,2023-02-16,334.0
VRP,264343.0,23.3633,23.37,23.39,23.4,23.32,2023-02-16,1139.0
FRXB,703425.0,10.1299,10.13,10.135,10.135,10.12,2023-02-16,275.0
GSIE,382434.0,30.9244,30.75,30.83,31.0301,30.73,2023-02-16,1730.0
SNOA,61944.0,1.5258,1.49,1.56,1.57,1.46,2023-02-16,227.0
ARC,79790.0,3.6839,3.69,3.65,3.75,3.621,2023-02-16,574.0
JPM,8165306.0,142.329,142.91,141.82,143.39,141.676,2023-02-16,92229.0
SQFTW,18485.0,0.06146000000000001,0.0675,0.062,0.0995,0.06,2023-02-16,97.0
STRO,327825.0,6.0404,6.19,6.05,6.19,5.9,2023-02-16,4000.0
QCOM,5788436.0,130.9368,130.75,130.16,132.59,129.95,2023-02-16,70518.0
INUV,259258.0,0.41850000000000004,0.419,0.4299,0.430046,0.4038,2023-02-16,600.0
PEBpG,18701.0,21.1008,21.29,20.79,21.29,20.78,2023-02-16,110.0
YCS,39360.0,56.4073,56.83,56.37,56.83,56.241,2023-02-16,270.0
